Dataset,Classification Type,Metric,Kernel Type,Q,Sigma,C,D,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Gamma,Total PCA Components
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012152512868245442,0.9312605042016807,0.8335569888516898,0.01,4,90
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0011768182118733724,0.9443697478991597,0.8693140379796684,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0012346426645914713,0.8201120448179273,0.5455038789819953,0.0,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0012220223744710287,0.6974229691876751,0.07811701983532209,0.0,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0010862350463867188,0.8924369747899161,0.7300888407253421,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0010535081227620443,0.9078991596638656,0.7712549043095696,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0010683854420979817,0.9117086834733894,0.7672487769806264,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0013113021850585938,0.9079551820728293,0.7780841686058856,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0012653191884358724,0.9081792717086835,0.7714162853439407,0.01,4,90
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0012294292449951173,0.9040336134453782,0.7589604684775967,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0012944857279459634,0.892717086834734,0.7299933329276572,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0011980851491292317,0.8964705882352941,0.7359055846403845,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0010996182759602864,0.6782633053221289,0.0,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0011221567789713542,0.6779831932773109,0.0,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0010937690734863282,0.678375350140056,0.0,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0012703259785970052,0.6992156862745098,0.08150689553252871,0.0,4,95
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0011281172434488933,0.9310364145658264,0.8295020333876227,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0010904788970947266,0.912044817927171,0.7898730516244942,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0011117935180664062,0.8890196078431374,0.7211744055131856,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.001311016082763672,0.8966386554621849,0.7421803256277982,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012624899546305338,0.9194957983193279,0.7991973773974562,0.01,4,95
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0012273947397867838,0.9212885154061625,0.7988361253444566,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0012774308522542318,0.833389355742297,0.559717442443598,0.0,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0012518088022867838,0.7125490196078433,0.13103248456111566,0.0,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0010950247446695964,0.9004481792717088,0.7487113978520001,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0011518796284993489,0.8886834733893559,0.725364553090881,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0011107603708902995,0.9043137254901962,0.7482881755063353,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0012822786966959635,0.8966946778711485,0.7460435458369068,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0012918949127197266,0.8890196078431373,0.711304834110893,0.01,4,95
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0012571175893147787,0.896638655462185,0.735368505468619,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.001285235087076823,0.8811764705882353,0.7017186210743972,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0012125333150227865,0.90812324929972,0.7651214485709869,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0011044184366861979,0.6778711484593836,0.0,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0010965983072916666,0.6782072829131652,0.0,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0011165459950764974,0.6782633053221289,0.0,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0012784798940022786,0.706890756302521,0.14232068272382278,0.0,4,100
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0011307080586751303,0.8734453781512607,0.6660978575201211,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0011113325754801432,0.8694677871148461,0.661550327536542,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0011798063913981119,0.8774229691876753,0.6650302582544908,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0012951056162516276,0.8924369747899161,0.7425299981035689,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012806097666422525,0.8850980392156864,0.7187695497724195,0.01,4,100
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0012324174245198567,0.8853221288515408,0.7120200610086702,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0012817859649658203,0.8314285714285715,0.5658843641884113,0.0,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0012526353200276693,0.7067226890756301,0.13456888753059365,0.0,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0011508782704671224,0.896358543417367,0.7312875026762681,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0011009852091471354,0.8815686274509804,0.7079992609123239,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0011433601379394532,0.8814565826330534,0.694202640665257,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0012880643208821616,0.8810644257703082,0.6975765094150407,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0013149738311767577,0.9083473389355743,0.7791447754928202,0.01,4,100
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0012938817342122396,0.9118207282913166,0.7777341121035266,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0013394355773925781,0.8964705882352942,0.7466424134044275,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0012808481852213541,0.8887955182072831,0.7195741832314162,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0012771129608154298,0.6779831932773109,0.0,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0011871337890625,0.6780952380952381,0.0,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.001171573003133138,0.6781512605042016,0.0,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0013446489969889323,0.7317086834733895,0.22689113474735792,0.0,4,105
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0011880715688069661,0.8733333333333335,0.6674979771107062,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0011679967244466146,0.8624089635854343,0.6408212589742581,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0012173016866048178,0.8964705882352942,0.7401495828838811,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0013726711273193359,0.8849859943977593,0.7027902819311372,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0013265132904052735,0.8963585434173671,0.7323424039286579,0.01,4,105
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0013103008270263672,0.8833613445378153,0.7042644803758047,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0013380845387776692,0.7836414565826331,0.40151642985581953,0.0,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0013320446014404297,0.708515406162465,0.13680479966004883,0.0,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0011708736419677734,0.8663865546218489,0.6610070132164424,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0011734962463378906,0.8927731092436976,0.7265241761057138,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0011962254842122395,0.8740056022408964,0.6866847781149021,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0013532161712646485,0.8966946778711485,0.7459852441224416,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0013548374176025391,0.8659943977591038,0.6510945147321464,0.01,4,105
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0013416449228922525,0.8619047619047622,0.638592682745503,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0013628800710042317,0.8850980392156864,0.7056614498033106,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0012930870056152345,0.8888515406162466,0.7197723734710577,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0012375831604003907,0.6783753501400559,0.0,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0012030919392903646,0.6784313725490195,0.0,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0012018680572509766,0.6781512605042015,0.0,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0013701121012369792,0.7278991596638654,0.182891588332693,0.0,4,110
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.001227108637491862,0.8850980392156864,0.6815004085068684,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.001195224126180013,0.8888515406162465,0.720815194582837,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.00123442014058431,0.8659383753501402,0.6387731019868117,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.001399993896484375,0.8810644257703082,0.7015296205147086,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0013662338256835937,0.886778711484594,0.7001355488683785,0.01,4,110
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0013315518697102865,0.8891316526610645,0.7069142643698922,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0013548533121744792,0.7013445378151261,0.1044861351906729,0.0,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0013636112213134765,0.7086834733893557,0.12369449562712843,0.0,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0011926968892415366,0.8850980392156864,0.7082809062637733,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.001173702875773112,0.8620728291316528,0.6326080073006237,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0012166659037272135,0.8814005602240899,0.6963336175504549,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0013531208038330077,0.8542296918767509,0.6291596298856619,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.001376199722290039,0.9043137254901962,0.7561653863979271,0.01,4,110
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0013666152954101562,0.8503641456582635,0.6016729214432149,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0013883431752522786,0.8542857142857144,0.6211350082492849,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0013239065806070964,0.8507563025210085,0.6053464896550064,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0012788136800130209,0.6778711484593838,0.0,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.001286458969116211,0.6782633053221289,0.0,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0012703736623128254,0.6780952380952381,0.0,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0014102935791015625,0.7118767507002802,0.16012166524479324,0.0,4,115
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0012463728586832683,0.8659383753501401,0.6602839430136733,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0012345314025878906,0.8849299719887956,0.7076651184934136,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0012630780537923178,0.8620168067226891,0.6473369550691985,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0014194170633951822,0.8505882352941178,0.6046209745181069,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0014065742492675782,0.8618487394957985,0.6398936049510336,0.01,4,115
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0013692378997802734,0.9079551820728292,0.7854359586038867,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0013982295989990235,0.6858263305322129,0.04143961126403276,0.0,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.001382732391357422,0.7050420168067225,0.10916091600172609,0.0,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0012440681457519531,0.866498599439776,0.6597253629588181,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0012752691904703776,0.877198879551821,0.675773547052528,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0012914816538492839,0.8738935574229693,0.6873261066772449,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0014134565989176431,0.846778711484594,0.5855560658850195,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.00144349733988444,0.8775350140056023,0.6867256886039106,0.01,4,115
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0007068475087483723,0.7352941176470587,0.23650725578145407,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0006868362426757813,0.7607843137254904,0.37192567499937007,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0006787459055582683,0.705266106442577,0.19522674281719252,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0006460030873616536,0.678487394957983,0.0,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0006395339965820313,0.678375350140056,0.0,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0006381352742513021,0.6777030812324928,0.0,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0006500085194905599,0.7300840336134454,0.2153134188221493,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0006576220194498698,0.7199439775910363,0.1696868962779159,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.000654904047648112,0.7163585434173669,0.1380235394240135,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0007119496663411458,0.7201120448179272,0.17687242956405952,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0007127920786539713,0.8450980392156865,0.6293363498783401,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0007005532582600912,0.7891876750700282,0.4676060873519937,0.0,8,15
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0006797631581624349,0.731764705882353,0.2931760963729285,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0007193883260091146,0.7029131652661065,0.13076329534458037,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0007386366526285807,0.7164705882352941,0.16412897582553054,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.000650342305501302,0.7199999999999999,0.16199675252115664,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0006497383117675781,0.7088515406162464,0.11894876819051992,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0006936391194661459,0.7047058823529412,0.11467684276443246,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0007227420806884766,0.8178711484593837,0.516718862523957,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0007154464721679688,0.8777591036414567,0.7058987360189534,0.0,8,15
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0007161458333333333,0.7553501400560224,0.3024385037404544,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0007075945536295573,0.8066106442577035,0.49193565809906964,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0006666819254557292,0.7351260504201682,0.27134232968453864,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0006532351175944011,0.6781512605042017,0.0,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0006502946217854818,0.6780392156862746,0.0,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0006475448608398438,0.6781512605042017,0.0,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0007489522298177084,0.689187675070028,0.05564921878112997,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0006884098052978516,0.7203921568627452,0.18053861793979184,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0006441911061604818,0.727563025210084,0.20838202735533354,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0007197856903076172,0.7281792717086835,0.20692992140891356,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0007527351379394531,0.8714285714285716,0.6843786448991581,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0007310072580973307,0.8428011204481793,0.6203266219977063,0.0,8,20
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0006996472676595052,0.8087394957983196,0.5031289872088134,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0007107257843017578,0.7512044817927173,0.29587284520108287,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0006422042846679687,0.7126050420168067,0.13863173406454898,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0007034778594970703,0.735686274509804,0.22879008798521705,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0006381829579671223,0.7319887955182073,0.2183936132673364,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0007320086161295573,0.7279551820728292,0.18519487192646888,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.000724172592163086,0.8295798319327733,0.5527776560868515,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0007744789123535156,0.8673389355742299,0.6681915069066279,0.0,8,20
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0007269541422526042,0.776358543417367,0.36041962641222525,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0007503986358642578,0.8487394957983194,0.6270342817915835,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0006971677144368489,0.7792156862745099,0.42088441354856077,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.000716400146484375,0.6802240896358541,0.014035087719298244,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0006852626800537109,0.6785434173669468,0.0,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0006684303283691406,0.6779271708683473,0.0,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.000828393300374349,0.712549019607843,0.1564156036026344,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0006994565327962239,0.727955182072829,0.19101909190348615,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0006954828898111979,0.7319887955182073,0.21450758647608759,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0007590452829996744,0.7398319327731093,0.23945569991486645,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0008095900217692057,0.904201680672269,0.7715925850703045,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0008079369862874348,0.8769747899159666,0.7049021415242063,0.0,8,25
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.000751495361328125,0.842577030812325,0.6032888161720964,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0006890773773193359,0.7203361344537814,0.3383315372681255,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0007616837819417317,0.7854341736694679,0.4460749148779089,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0007016181945800782,0.7321008403361343,0.20933295473183794,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0007040659586588542,0.7247619047619047,0.19353125005758579,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0007053534189860026,0.7468907563025211,0.2753047138198766,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0007568995157877604,0.8352380952380953,0.5505709948898028,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0008182366689046224,0.9063305322128853,0.7776846314219092,0.0,8,25
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0007574558258056641,0.7931652661064426,0.4502560354300851,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0007932504018147786,0.8944537815126051,0.7434975641520807,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0007393360137939453,0.8336134453781514,0.5814036764689915,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0006978352864583333,0.7031372549019608,0.11280001709320778,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0006965955098470052,0.6778711484593836,0.0,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0006906827290852865,0.6779271708683472,0.0,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0008560657501220703,0.7031372549019608,0.12495071204242915,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0007058620452880859,0.7391036414565827,0.253343746173483,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0007209459940592448,0.7359103641456584,0.23363141450054836,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0007683753967285157,0.7434733893557423,0.26140694295050554,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0008410294850667318,0.9310364145658264,0.8411522975006126,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0008385499318440755,0.9025210084033615,0.7624261524683829,0.0,8,30
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0008181571960449219,0.871764705882353,0.6818769377195671,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.000694576899210612,0.8025210084033615,0.5505941155278322,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0007574558258056641,0.7108683473389356,0.2635689980519699,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0007230281829833984,0.743417366946779,0.229468135003068,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0007065614064534505,0.743249299719888,0.24530520059729952,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0007414182027180989,0.7394957983193275,0.24269622726436202,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.000816186269124349,0.8482913165266109,0.57831098168218,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0008496602376302083,0.9117086834733894,0.7902070222478673,0.0,8,30
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.00088348388671875,0.8069467787114848,0.49843606530852463,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0009631156921386719,0.8983753501400561,0.7525629238599657,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0008777936299641927,0.8257703081232495,0.5517804658540779,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0008092880249023438,0.7280112044817926,0.2021031625240125,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0008054733276367188,0.6782633053221289,0.0,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008073329925537109,0.6782072829131653,0.0,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0010269800821940103,0.6970308123249299,0.1012395397180436,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0008841196695963542,0.7510924369747899,0.28616161831211273,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0008600234985351562,0.7643697478991598,0.33922897877583186,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0009094079335530599,0.7818487394957984,0.3847876524579565,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.001009225845336914,0.8945658263305324,0.7432685481640215,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0009913126627604167,0.9236974789915968,0.8239893891811026,0.0,8,35
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0009579340616861979,0.9156302521008405,0.7982593115238956,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0010222593943277996,0.795126050420168,0.4422963744854034,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.000906054178873698,0.7071148459383754,0.23047035627214327,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0008630593617757162,0.7472829131652661,0.24175876915142389,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0009073575337727864,0.7607282913165266,0.3157396394418013,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0008797645568847656,0.7587114845938375,0.3148309998291002,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.000978565216064453,0.8774229691876753,0.6839771988884177,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0010236263275146484,0.9406722689075632,0.8550067897755615,0.0,8,35
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0008709430694580078,0.816358543417367,0.5370503550360205,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0009309291839599609,0.8962464985994398,0.7565019098097793,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0008350213368733724,0.8215686274509806,0.5377638223978983,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.000800784428914388,0.7336134453781511,0.2551724530115299,0.0,8,40
