Dataset,Classification Type,Metric,Kernel Type,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Sigma,Gamma,Total PCA Components
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5034733893557423,0.0540050327992788,0.05,8,0.5,110
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5996638655462185,0.2658791817471703,0.02,10,0.5,110
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.48476190476190484,0.002819237147595355,0.0,0.5,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.48689075630252093,0.013533820047119649,0.03,1,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.4823529411764706,0.0,0.01,2,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.002,0.482296918767507,0.0,0.01,4,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.008,0.49030812324929973,0.025370694687682428,0.05,8,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5690196078431372,0.20326111590796472,0.05,10,0.5,115
PTSD,Multi,logeuclid,Gaussian,0.0,0.4977591036414566,0.035696959305820584,0.0,0.5,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.48296918767507,0.0,0.0,1,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.4834173669467788,0.0,0.0,2,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.48246498599439774,0.0,0.0,4,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.49260504201680677,0.027838250237705416,0.0,8,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.49428571428571433,0.029165849687348092,0.01,10,1,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.49254901960784314,0.02076767442299255,0.01,0.5,1,20
PTSD,Multi,logeuclid,Gaussian,0.0,0.48274509803921567,0.0,0.0,1,1,20
PTSD,Multi,logeuclid,Gaussian,0.0,0.4830812324929972,0.0,0.01,2,1,20
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.4538935574229692,0.00019646365422396617,0.01,4,1,20
PTSD,Multi,logeuclid,Gaussian,0.0,0.5110924369747899,0.06414507349633854,0.05,8,1,20
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5112605042016808,0.06934131802213646,0.02,10,1,20
PTSD,Multi,logeuclid,Gaussian,0.0,0.49232492997198884,0.024083017365391726,0.01,0.5,1,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.48481792717086836,0.0058348851644941,0.01,1,1,25
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.48672268907563015,0.00785602801647447,0.05,2,1,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.48694677871148456,0.01261261261261261,0.01,4,1,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.5324929971988795,0.1110440728015182,0.0,8,1,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.5497478991596639,0.1566735990137294,0.01,10,1,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.5099159663865546,0.0643991252321763,0.01,0.5,1,30
PTSD,Multi,logeuclid,Gaussian,0.0,0.4882913165266106,0.01831335801382017,0.0,1,1,30
PTSD,Multi,logeuclid,Gaussian,0.0,0.4844817927170869,0.04412127468424602,0.01,2,1,30
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.44078431372549015,0.050251066782969527,0.01,4,1,30
PTSD,Multi,logeuclid,Gaussian,0.0,0.46352941176470597,0.07244845223027944,0.0,8,1,30
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5078431372549019,0.14877841680954768,0.01,10,1,30
PTSD,Multi,logeuclid,Gaussian,0.0,0.5402801120448179,0.131029971082853,0.03,0.5,1,35
PTSD,Multi,logeuclid,Gaussian,0.0,0.4919327731092437,0.02467832524214859,0.01,1,1,35
PTSD,Multi,logeuclid,Gaussian,0.0,0.5061064425770307,0.05965179944980158,0.0,2,1,35
PTSD,Multi,logeuclid,Gaussian,0.0,0.5157422969187675,0.0782951927236789,0.02,4,1,35
PTSD,Multi,logeuclid,Gaussian,0.0,0.5532212885154061,0.16332362737195957,0.01,8,1,35
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5749019607843137,0.20989950279998365,0.02,10,1,35
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5014565826330533,0.04597148030282215,0.03,0.5,1,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.4982633053221289,0.07639080984379903,0.0,1,1,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.5769747899159664,0.23490713390404996,0.0,2,1,40
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5404481792717086,0.13520113813621834,0.01,4,1,40
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.604593837535014,0.29490346148848345,0.02,8,1,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.6152941176470587,0.286143494921067,0.04,10,1,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.5135014005602241,0.07342888722320019,0.02,0.5,1,45
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5077871148459383,0.06466093002155608,0.01,1,1,45
PTSD,Multi,logeuclid,Gaussian,0.0,0.5935574229691877,0.2405914311663341,0.0,2,1,45
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5940056022408963,0.2430672753365763,0.01,4,1,45
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6493557422969188,0.3615933631683229,0.02,8,1,45
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.647563025210084,0.3596502844084123,0.01,10,1,45
PTSD,Multi,logeuclid,Gaussian,0.0,0.521232492997199,0.09641197263369093,0.01,0.5,1,50
PTSD,Multi,logeuclid,Gaussian,0.0,0.4938375350140055,0.033563991162223215,0.01,1,1,50
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6416246498599439,0.3454247128707417,0.02,2,1,50
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.6495238095238095,0.3557180585258513,0.25,4,1,50
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.7147338935574229,0.4914580728537178,0.01,8,1,50
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6857142857142856,0.43119067789020776,0.02,10,1,50
PTSD,Multi,logeuclid,Gaussian,0.002,0.5364145658263306,0.12657584442177566,0.0,0.5,1,55
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.4984873949579832,0.07330871529451191,0.06,1,1,55
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6281792717086835,0.32021732291817284,0.01,2,1,55
PTSD,Multi,logeuclid,Gaussian,0.0,0.6073389355742298,0.3129703442378118,0.12,4,1,55
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6492436974789916,0.38744900685487893,0.01,8,1,55
PTSD,Multi,logeuclid,Gaussian,0.002,0.6913725490196077,0.47398370722251937,0.01,10,1,55
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5495798319327732,0.1597256018877035,0.01,0.5,1,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5323809523809524,0.12944862112892555,0.0,1,1,60
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.655406162464986,0.36802472940178776,0.02,2,1,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6607282913165267,0.39126144874277,0.01,4,1,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.660952380952381,0.4106088290161833,0.01,8,1,60
PTSD,Multi,logeuclid,Gaussian,0.007333333333333333,0.6912605042016808,0.47792895031420696,0.01,10,1,60
PTSD,Multi,logeuclid,Gaussian,0.0,0.6054341736694677,0.2839360800814408,0.0,0.5,1,65
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5447058823529412,0.17653596908424146,0.0,1,1,65
PTSD,Multi,logeuclid,Gaussian,0.0,0.6684033613445377,0.414536100745157,0.0,2,1,65
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6725490196078432,0.4038976343258224,0.01,4,1,65
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.7089635854341736,0.47910612841409095,0.01,8,1,65
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7761344537815127,0.6117973778132364,0.01,10,1,65
PTSD,Multi,logeuclid,Gaussian,0.0,0.5837535014005603,0.24604397526668445,0.0,0.5,1,70
PTSD,Multi,logeuclid,Gaussian,0.004,0.5134453781512605,0.08693024596728721,0.01,1,1,70
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6205602240896357,0.317215940655152,0.03,2,1,70
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7184873949579831,0.5055470062210135,0.01,4,1,70
PTSD,Multi,logeuclid,Gaussian,0.0,0.7856582633053221,0.6237942760014834,0.01,8,1,70
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7977591036414566,0.6625962863435266,0.01,10,1,70
PTSD,Multi,logeuclid,Gaussian,0.002,0.4984313725490196,0.04721926486138412,0.01,0.5,1,75
PTSD,Multi,logeuclid,Gaussian,0.002,0.47507002801120457,0.01214093757123095,0.0,1,1,75
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6266666666666666,0.3151688509387309,0.01,2,1,75
PTSD,Multi,logeuclid,Gaussian,0.002,0.7779271708683473,0.612858783563515,0.01,4,1,75
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.8233613445378152,0.7001831813885974,0.02,8,1,75
PTSD,Multi,logeuclid,Gaussian,0.002,0.8348459383753503,0.7211820734350977,0.02,10,1,75
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.511484593837535,0.08275994265924738,0.0,0.5,1,80
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.47742296918767513,0.040486687249218646,0.02,1,1,80
PTSD,Multi,logeuclid,Gaussian,0.002,0.6321568627450981,0.3375276497685205,0.01,2,1,80
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8431932773109243,0.7357828494517354,0.04,4,1,80
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8451540616246499,0.7440687694588303,0.05,8,1,80
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8584873949579833,0.7704618484074265,0.01,10,1,80
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5612885154061623,0.18811309653494082,0.0,0.5,1,85
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.534453781512605,0.14496484182636835,0.02,1,1,85
PTSD,Multi,logeuclid,Gaussian,0.002,0.6546778711484593,0.37398917095499207,0.01,2,1,85
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8719887955182073,0.7861627758789799,0.02,4,1,85
PTSD,Multi,logeuclid,Gaussian,0.0,0.9156302521008404,0.8606953161358936,0.01,8,1,85
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8700840336134454,0.7823722991021848,0.01,10,1,85
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5593837535014006,0.20244526859738396,0.03,0.5,1,90
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5347899159663866,0.1700654981446493,0.01,1,1,90
PTSD,Multi,logeuclid,Gaussian,0.002,0.6357983193277311,0.342975326420824,0.01,2,1,90
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8755182072829133,0.787788225363966,0.01,4,1,90
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8886834733893559,0.8135294349763953,0.01,8,1,90
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.8584313725490198,0.7609924003701987,0.02,10,1,90
PTSD,Multi,logeuclid,Gaussian,0.002,0.6206162464985994,0.3267818568103552,0.02,0.5,1,95
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5155742296918767,0.14419713964750983,0.01,1,1,95
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.618767507002801,0.2988391711070887,0.02,2,1,95
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8063305322128851,0.6686604052978034,0.02,4,1,95
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.8698599439775911,0.7812791108719904,0.02,8,1,95
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8048179271708685,0.6660499864386422,0.02,10,1,95
PTSD,Multi,logeuclid,Gaussian,0.002,0.6726050420168067,0.418424605946204,0.02,0.5,1,100
PTSD,Multi,logeuclid,Gaussian,0.016,0.5020168067226891,0.07089406999326747,0.02,1,1,100
PTSD,Multi,logeuclid,Gaussian,0.01,0.6417927170868346,0.3509352769828602,1.3,2,1,100
PTSD,Multi,logeuclid,Gaussian,0.002,0.7909803921568628,0.6430848075672575,0.14,4,1,100
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.8314285714285715,0.7044432975384552,0.15,8,1,100
PTSD,Multi,logeuclid,Gaussian,0.002,0.820280112044818,0.6927454788086376,0.04,10,1,100
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.6585994397759105,0.3883934289614898,0.0,0.5,1,105
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.49736694677871146,0.05538081022702038,0.07,1,1,105
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6245378151260504,0.31094205250031093,0.04,2,1,105
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.7471148459383753,0.5545615810866941,0.08,4,1,105
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7971988795518209,0.6388015745700333,0.01,8,1,105
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7892436974789917,0.633626621622035,0.05,10,1,105
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.6093557422969187,0.28255483067006876,0.0,0.5,1,110
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5323809523809523,0.12739076553356352,0.01,1,1,110
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.6178151260504202,0.3095001154062715,0.01,2,1,110
PTSD,Multi,logeuclid,Gaussian,0.004,0.7221288515406162,0.5024370266163335,0.33,4,1,110
PTSD,Multi,logeuclid,Gaussian,0.005333333333333332,0.7429131652661065,0.5499086848192853,0.13,8,1,110
PTSD,Multi,logeuclid,Gaussian,0.005333333333333333,0.7430812324929972,0.5495275283334586,0.14,10,1,110
PTSD,Multi,logeuclid,Gaussian,0.0073333333333333315,0.5170868347338935,0.08363192249682266,0.07,0.5,1,115
PTSD,Multi,logeuclid,Gaussian,0.002,0.599327731092437,0.28144528380876993,0.05,1,1,115
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.6471148459383753,0.36333035902306565,0.01,2,1,115
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.6896918767507003,0.4456355615806631,0.01,4,1,115
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.7185994397759103,0.5059664882206325,0.06,8,1,115
PTSD,Multi,logeuclid,Gaussian,0.004,0.7241456582633053,0.508329242420761,0.01,10,1,115
PTSD,Multi,logeuclid,Gaussian,0.0,0.5246498599439776,0.09246910479143709,0.0,0.5,2,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.4785994397759103,-0.005107665053549678,0.0,1,2,15
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5170868347338935,0.08043057779246658,0.0,2,2,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.505266106442577,0.11934922973926318,0.01,4,2,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.5210084033613446,0.08912660713779426,0.0,8,2,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.5323249299719888,0.11235911519412088,0.04,10,2,15
PTSD,Multi,logeuclid,Gaussian,0.0,0.5323809523809523,0.11737293634018216,0.08,0.5,2,20
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.4866666666666666,0.026831288533423054,0.5,1,2,20
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5750700280112044,0.2069872129482619,0.13,2,2,20
PTSD,Multi,logeuclid,Gaussian,0.009333333333333332,0.5523809523809524,0.16620957775425987,0.24,4,2,20
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5746778711484594,0.20855851311704315,0.26,8,2,20
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5782633053221288,0.20527841412202624,0.14,10,2,20
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5538935574229692,0.1617618105270519,0.12,0.5,2,25
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5039775910364146,0.05895521761325247,0.41,1,2,25
PTSD,Multi,logeuclid,Gaussian,0.0,0.5823529411764705,0.2224775317362617,0.21,2,2,25
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.5820728291316527,0.2256421309519775,0.05,4,2,25
PTSD,Multi,logeuclid,Gaussian,0.006666666666666666,0.5671708683473388,0.19171414397977074,0.15,8,2,25
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5780952380952379,0.220951534645123,0.8,10,2,25
PTSD,Multi,logeuclid,Gaussian,0.004,0.5647619047619048,0.18478164330352462,0.6,0.5,2,30
PTSD,Multi,logeuclid,Gaussian,0.002,0.5402801120448179,0.15316680085048878,0.0,1,2,30
PTSD,Multi,logeuclid,Gaussian,0.004666666666666666,0.5422408963585433,0.26632424404616833,0.52,2,2,30
PTSD,Multi,logeuclid,Gaussian,0.002,0.553501400560224,0.21927957827758252,0.11,4,2,30
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5674509803921569,0.25723745693006805,0.12,8,2,30
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5477871148459383,0.22321668029406352,0.08,10,2,30
PTSD,Multi,logeuclid,Gaussian,0.004,0.6058263305322128,0.2816589459052249,0.13,0.5,2,35
PTSD,Multi,logeuclid,Gaussian,0.002,0.5416806722689075,0.18493746939421687,0.01,1,2,35
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.592156862745098,0.2589515858611785,0.02,2,2,35
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5880672268907563,0.2920044153724576,0.03,4,2,35
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5976470588235294,0.31108673779707885,0.0,8,2,35
PTSD,Multi,logeuclid,Gaussian,0.002,0.6169747899159663,0.33016063138769275,0.04,10,2,35
PTSD,Multi,logeuclid,Gaussian,0.002,0.5554061624649861,0.1725538094069659,0.06,0.5,2,40
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5650980392156862,0.22582819696405998,0.19,1,2,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.6396078431372547,0.33675263090594976,0.01,2,2,40
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6338375350140056,0.3503367242169562,0.08,4,2,40
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6360224089635854,0.3423775454763822,0.05,8,2,40
PTSD,Multi,logeuclid,Gaussian,0.0,0.6631932773109244,0.38798185085425596,0.09,10,2,40
PTSD,Multi,logeuclid,Gaussian,0.004,0.5670028011204482,0.19375035184262668,0.06,0.5,2,45
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5440896358543417,0.1844606121155427,0.08,1,2,45
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6779271708683473,0.41243841038613194,0.03,2,2,45
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6745098039215686,0.40707671124433553,0.01,4,2,45
PTSD,Multi,logeuclid,Gaussian,0.0,0.6708683473389354,0.4031147434475955,0.01,8,2,45
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.6592156862745097,0.3785422743906906,0.09,10,2,45
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.613109243697479,0.2932507002082827,0.03,0.5,2,50
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5402801120448179,0.15431065670604863,0.01,1,2,50
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7050980392156864,0.47140517202319165,0.01,2,2,50
PTSD,Multi,logeuclid,Gaussian,0.0,0.6860504201680672,0.43821086029754497,0.08,4,2,50
PTSD,Multi,logeuclid,Gaussian,0.0,0.716750700280112,0.5005470298065717,0.01,8,2,50
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6841456582633054,0.4374035197926466,0.03,10,2,50
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5923249299719887,0.2416762186303512,0.01,0.5,2,55
PTSD,Multi,logeuclid,Gaussian,0.004,0.5236974789915966,0.14820159203239655,0.04,1,2,55
PTSD,Multi,logeuclid,Gaussian,0.002,0.7087394957983193,0.4988387323168065,0.03,2,2,55
PTSD,Multi,logeuclid,Gaussian,0.0,0.6935574229691877,0.4912299933803231,0.02,4,2,55
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.6819607843137255,0.46543256752298684,0.05,8,2,55
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6895798319327731,0.4581053696015481,0.03,10,2,55
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.6098599439775911,0.2948282364351653,0.01,0.5,2,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5498039215686276,0.21318537777777852,0.01,1,2,60
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6955182072829131,0.4591854116850936,0.01,2,2,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7244817927170868,0.5276913769214748,0.02,4,2,60
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7161904761904763,0.5181946638263326,0.01,8,2,60
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7146218487394956,0.5235456739697996,0.01,10,2,60
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6303081232492997,0.3363111994010593,0.03,0.5,2,65
PTSD,Multi,logeuclid,Gaussian,0.004,0.5518767507002802,0.21323353707890866,0.02,1,2,65
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7179271708683476,0.5142079565824005,0.02,2,2,65
PTSD,Multi,logeuclid,Gaussian,0.002,0.7967507002801121,0.6410860451620087,0.02,4,2,65
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7629131652661064,0.5847708759248121,0.03,8,2,65
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7661624649859944,0.5925478125184189,0.03,10,2,65
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.6379271708683472,0.34380802804011334,0.0,0.5,2,70
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5788235294117646,0.24745140820536113,0.01,1,2,70
PTSD,Multi,logeuclid,Gaussian,0.007333333333333333,0.6801680672268907,0.450603952836306,0.02,2,2,70
PTSD,Multi,logeuclid,Gaussian,0.0,0.797198879551821,0.6490114977666772,0.01,4,2,70
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7375350140056021,0.5555704828921104,0.01,8,2,70
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7857703081232494,0.62802055402625,0.02,10,2,70
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.536470588235294,0.1307849733225384,0.01,0.5,2,75
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5216246498599441,0.13229822867207333,0.01,1,2,75
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.7392717086834731,0.5479558478271277,0.01,2,2,75
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8123809523809523,0.68571230489691,0.01,4,2,75
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8217927170868348,0.7022895110367847,0.01,8,2,75
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8335014005602244,0.7193975685062678,0.01,10,2,75
PTSD,Multi,logeuclid,Gaussian,0.002,0.5937815126050421,0.2619160653133056,0.0,0.5,2,80
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.5402240896358543,0.16234166982783257,0.02,1,2,80
PTSD,Multi,logeuclid,Gaussian,0.002,0.6836974789915966,0.44240712597712556,0.01,2,2,80
PTSD,Multi,logeuclid,Gaussian,0.0,0.9084033613445379,0.8519725609277796,0.04,4,2,80
PTSD,Multi,logeuclid,Gaussian,0.0,0.8621288515406164,0.7722371953593488,0.02,8,2,80
PTSD,Multi,logeuclid,Gaussian,0.0,0.8295238095238098,0.7126676882466879,0.02,10,2,80
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.5960224089635852,0.2880308664654578,0.01,0.5,2,85
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.5750140056022409,0.2491502481327003,0.0,1,2,85
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.7222969187675069,0.5140473792293013,0.01,2,2,85
PTSD,Multi,logeuclid,Gaussian,0.002,0.9118207282913168,0.8532007034007293,0.02,4,2,85
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8816806722689078,0.8041996311159765,0.09,8,2,85
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8961344537815127,0.8276575190542229,0.03,10,2,85
PTSD,Multi,logeuclid,Gaussian,0.004666666666666666,0.6422969187675069,0.382696357968064,0.21,0.5,2,90
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.6169747899159663,0.3274665396520985,0.02,1,2,90
PTSD,Multi,logeuclid,Gaussian,0.004,0.7086274509803921,0.4873374752134689,0.01,2,2,90
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.8925490196078433,0.8179620086171062,0.03,4,2,90
PTSD,Multi,logeuclid,Gaussian,0.0,0.8774229691876752,0.7954440612632356,0.14,8,2,90
PTSD,Multi,logeuclid,Gaussian,0.0,0.888683473389356,0.8134126287350161,0.04,10,2,90
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.6897478991596638,0.4601309702670282,0.0,0.5,2,95
PTSD,Multi,logeuclid,Gaussian,0.002,0.5975910364145657,0.2863103045203221,0.07,1,2,95
PTSD,Multi,logeuclid,Gaussian,0.004,0.6844257703081233,0.43620215334622847,0.01,2,2,95
PTSD,Multi,logeuclid,Gaussian,0.004666666666666667,0.8273389355742301,0.702132848578951,0.07,4,2,95
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8276750700280112,0.7022965895998717,0.01,8,2,95
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8389915966386554,0.7285256198276369,0.07,10,2,95
PTSD,Multi,logeuclid,Gaussian,0.004,0.718375350140056,0.5006455902919025,0.0,0.5,2,100
PTSD,Multi,logeuclid,Gaussian,0.0026666666666666666,0.5247058823529412,0.12530379764247038,0.01,1,2,100
PTSD,Multi,logeuclid,Gaussian,0.0006666666666666666,0.6838655462184875,0.4348725439683872,0.02,2,2,100
PTSD,Multi,logeuclid,Gaussian,0.002,0.8008963585434173,0.6554284819987609,0.01,4,2,100
PTSD,Multi,logeuclid,Gaussian,0.002,0.8428571428571431,0.7357279264007913,0.01,8,2,100
PTSD,Multi,logeuclid,Gaussian,0.0013333333333333333,0.8200560224089635,0.691831802986167,0.02,10,2,100
PTSD,Multi,logeuclid,Gaussian,0.0033333333333333335,0.7014005602240896,0.46629861200212486,0.01,0.5,2,105
